Plot,Treatment,N,mean_SWP,sd_SWP,se_SWP,mean_VWC,sd_VWC,se_VWC,SampleDate,Site
5,Ambient,24,-1729.6638175654898,1142.7064141567178,233.25397004078556,0.017125,0.0025248762345905194,5.153882032022076e-4,2018-06-16,Desert Scrub
6,Ambient,24,-1.9144784119630058,0.1692316601918805,0.0345442679828483,0.07083333333333333,0.0013726099121798882,2.8018282506059625e-4,2018-06-16,Desert Scrub
7,Exclusion,24,-41.6653094467612,5.937047005311431,1.2118946451609947,0.036375,0.0013452816094393222,2.746044586230388e-4,2018-06-16,Desert Scrub
8,Ambient,24,-1.1395847943246171,0.08484618047989688,0.017319154066653145,0.07925,0.00122474487139159,2.500000000000002e-4,2018-06-16,Desert Scrub
9,Addition,24,-137.53975934135443,59.82290645202774,12.211299644809964,0.028541666666666667,0.0023215281074376822,4.738799405626206e-4,2018-06-16,Desert Scrub
11,Addition,24,-5.569910731520016,0.8717052934563327,0.17793609792092396,0.05629166666666667,0.0018761469921708934,3.8296690110634296e-4,2018-06-16,Desert Scrub
12,Addition,24,-1.1459898413176575,0.09137552580152554,0.018651951099354705,0.07916666666666666,0.001403928236326069,2.86575651207032e-4,2018-06-16,Desert Scrub
2,Exclusion,24,-1.4637479793210793,0.5377877023022122,0.10977545504868351,0.076375,0.0063232662170885955,0.0012907313116371588,2018-06-17,Desert Scrub
4,Exclusion,24,-1.568348221184051,0.48386366486841326,0.09876825700005464,0.07483333333333334,0.0051891749085846055,0.001059235892673819,2018-06-17,Desert Scrub
5,Ambient,24,-885.5984299334019,658.3787633832325,134.39100231445843,0.020666666666666667,0.004410133259020507,9.002146818564735e-4,2018-06-17,Desert Scrub
6,Ambient,24,-1.730710448464135,0.4563885070632656,0.09315991389796643,0.073,0.004323846918418022,8.826015563358e-4,2018-06-17,Desert Scrub
7,Exclusion,24,-44.763181526580496,32.45510896060947,6.62487137499361,0.0385,0.006547485411773844,0.001336499863096877,2018-06-17,Desert Scrub
8,Ambient,24,-1.1410174036241267,0.314846146114958,0.06426770045528361,0.07995833333333333,0.004849734790298525,9.89947968671247e-4,2018-06-17,Desert Scrub
9,Addition,24,-205.54095462599102,231.10529694763557,47.174171198007826,0.03179166666666667,0.009413122970511487,0.0019214456803187173,2018-06-17,Desert Scrub
11,Addition,24,-5.4809383389616455,1.915369706300137,0.3909732041016512,0.05725,0.004551636112910152,9.290988309545761e-4,2018-06-17,Desert Scrub
12,Addition,24,-1.1933733234851476,0.32866650849340967,0.06708877011258062,0.07920833333333334,0.004934168064907563,0.0010071828386799498,2018-06-17,Desert Scrub
2,Exclusion,24,-1.364419679698314,0.5261780966254632,0.10740565421343735,0.07766666666666666,0.006683312551921139,0.0013642254619787414,2018-06-18,Desert Scrub
4,Exclusion,24,-1.5093413014953705,0.46187431453884575,0.09427969965982617,0.07541666666666667,0.005072660451673363,0.001035452478749649,2018-06-18,Desert Scrub
5,Ambient,24,-2993.2999286012764,4116.36214129032,840.24890355597,0.018958333333333334,0.006223931140411156,0.001270454624018828,2018-06-18,Desert Scrub
6,Ambient,24,-1.663839027546429,0.5185575121239123,0.10585010891589057,0.073875,0.005076052043451296,0.0010361447845222951,2018-06-18,Desert Scrub
7,Exclusion,24,-33.257049254219446,23.456444365878312,4.7880266563652665,0.04075,0.006569031428836634,0.0013408979254129717,2018-06-18,Desert Scrub
8,Ambient,24,-1.0598223939122817,0.2927196510752014,0.05975114856831474,0.08120833333333333,0.004727157125879529,9.64926907697193e-4,2018-06-18,Desert Scrub
9,Addition,24,-151.7058096492424,186.28010576537272,38.02426736307051,0.03370833333333333,0.009534738165469358,0.0019462702780367075,2018-06-18,Desert Scrub
11,Addition,24,-4.924111352109597,1.5611513882767059,0.31866869270962583,0.058416666666666665,0.004158978414139146,8.489479138242073e-4,2018-06-18,Desert Scrub
12,Addition,24,-1.0616954920758226,0.27613764389832257,0.056366360527104586,0.08108333333333333,0.004402733011552539,8.987041126675698e-4,2018-06-18,Desert Scrub
2,Exclusion,24,-1.2685652885112269,0.47505863395598935,0.09697093759131536,0.07879166666666666,0.0065006967296601745,0.0013269491633538957,2018-06-19,Desert Scrub
4,Exclusion,24,-1.4598920018239308,0.4514114653195763,0.09214397950625222,0.07595833333333334,0.005051725203950814,0.0010311790892030648,2018-06-19,Desert Scrub
5,Ambient,24,-1960.5558210548272,2266.76504090016,462.7014764153694,0.019625,0.00598412755618525,0.0012215049223651615,2018-06-19,Desert Scrub
6,Ambient,24,-1.5563775836667313,0.4788963943504892,0.09775431715144761,0.07491666666666667,0.005020970516497405,0.0010249013149147626,2018-06-19,Desert Scrub
7,Exclusion,24,-27.971760896406757,18.365862831109876,3.7489160518472056,0.041791666666666664,0.006057544104644237,0.0012364910125652307,2018-06-19,Desert Scrub
8,Ambient,24,-0.9715485061124135,0.22776340993125418,0.046492011367327286,0.08258333333333333,0.004333054617569523,8.844810700546527e-4,2018-06-19,Desert Scrub
9,Addition,24,-98.99243555874061,102.21229540797857,20.863997432347308,0.035541666666666666,0.00928757546246675,0.0018958184025530864,2018-06-19,Desert Scrub
11,Addition,24,-4.555876680985751,1.3896097995130816,0.2836529125315235,0.059333333333333335,0.003996375169169384,8.157566654328163e-4,2018-06-19,Desert Scrub
12,Addition,24,-0.9776431393167482,0.20695466360846954,0.04224444381084077,0.08233333333333333,0.0037261317704845704,7.605934626717066e-4,2018-06-19,Desert Scrub
2,Exclusion,24,-1.1908623978949395,0.4332283058821943,0.08843235762848069,0.07979166666666666,0.00635185126500563,0.0012965662101096372,2018-06-20,Desert Scrub
4,Exclusion,24,-1.4292169979974267,0.45831958102083586,0.09355409271893511,0.076375,0.0052487058446323955,0.001071387594109431,2018-06-20,Desert Scrub
5,Ambient,24,-2179.5593897896274,2852.329733538858,582.2293687782424,0.021666666666666667,0.0087708344091017975,0.0017903390767287177,2018-06-20,Desert Scrub
6,Ambient,24,-1.4852949177219412,0.4566483382185425,0.09321295171044196,0.07566666666666667,0.005010134656410177,0.0010226894542366043,2018-06-20,Desert Scrub
7,Exclusion,24,-24.779396448378904,14.642219572481187,2.98883055453098,0.042666666666666665,0.005961227380670692,0.0012168304436125912,2018-06-20,Desert Scrub
8,Ambient,24,-0.9437435594907148,0.227622950118422,0.04646334012809348,0.083125,0.004396762643028438,8.97485416295868e-4,2018-06-20,Desert Scrub
9,Addition,24,-87.86217005662193,92.73642372311475,18.929743224347018,0.036333333333333336,0.009248579992845278,0.0018878584856486858,2018-06-20,Desert Scrub
11,Addition,24,-4.388522153338416,1.5377738943900598,0.31389678175234953,0.060083333333333336,0.004790540195251351,9.778649225548925e-4,2018-06-20,Desert Scrub
12,Addition,24,-0.9556643112932529,0.18298602202681655,0.037351865335615325,0.08266666666666667,0.003447326206063835,7.036825151484177e-4,2018-06-20,Desert Scrub
2,Exclusion,24,-1.142357746311877,0.3880313238350808,0.07920656230105069,0.08033333333333333,0.0059466224733523915,0.0012138492293900514,2018-06-21,Desert Scrub
4,Exclusion,24,-1.8013799006538322,0.2771792265932556,0.056578972704396165,0.07191666666666667,0.002375905624437104,4.849797047399623e-4,2018-06-21,Desert Scrub
5,Ambient,24,-1230.0519392494607,1545.9369182641901,315.5630520231642,0.022833333333333334,0.007469745741942985,0.001524755464673972,2018-06-21,Desert Scrub
6,Ambient,24,-1.377038003051375,0.3128227274947674,0.06385467185899084,0.0765,0.003718344652734838,7.590039239172221e-4,2018-06-21,Desert Scrub
7,Exclusion,24,-23.130914532373602,13.066638779909253,2.667216472003385,0.043083333333333335,0.005686877852578242,0.001160829080695936,2018-06-21,Desert Scrub
8,Ambient,24,-0.9166644994035844,0.1986335681925384,0.04054590732167049,0.08354166666666667,0.004032252220659624,8.230800379017036e-4,2018-06-21,Desert Scrub
9,Addition,24,-80.50885903305299,86.55329781132329,17.667617932741177,0.037208333333333336,0.009568876934996156,0.001953238825185635,2018-06-21,Desert Scrub
11,Addition,24,-4.1785859811805315,1.4614071056300482,0.29830847627260465,0.060708333333333336,0.004777475835869696,9.751981713631093e-4,2018-06-21,Desert Scrub
12,Addition,24,-0.9157165245045216,0.16132152033189606,0.032929617445263945,0.083375,0.0031871003585786494,6.505641364632493e-4,2018-06-21,Desert Scrub
2,Exclusion,24,-1.1295849278361891,0.3381781469900177,0.06903032519045586,0.08029166666666666,0.005376916577747694,0.0010975585004161506,2018-06-22,Desert Scrub
4,Exclusion,24,-2.2933432795536524,0.6396288388858158,0.13056369000325999,0.06875,0.004336398024407693,8.851635401176569e-4,2018-06-22,Desert Scrub
5,Ambient,24,-1376.5122401873375,1871.7309542848393,382.0654811475403,0.022291666666666668,0.0070308584834636485,0.0014351679781836916,2018-06-22,Desert Scrub
6,Ambient,24,-1.3850558265439152,0.30487881710522435,0.06223312794092631,0.076375,0.003609317652000652,7.367488805851552e-4,2018-06-22,Desert Scrub
7,Exclusion,24,-22.999515139286363,12.393135280134901,2.529738145801231,0.042916666666666665,0.005331747952771591,0.001088338493451602,2018-06-22,Desert Scrub
8,Ambient,24,-0.9044759917361521,0.17032173594130484,0.0347667787634376,0.08366666666666667,0.003571221526089606,7.289725414469149e-4,2018-06-22,Desert Scrub
9,Addition,24,-56.458165621516656,46.88594396067595,9.57055323436522,0.038,0.00826727440496301,0.0016875503213108999,2018-06-22,Desert Scrub
11,Addition,24,-3.90880514629544,0.8815638897285148,0.17994847545816983,0.06104166666666667,0.0032634892858473706,6.661569609471611e-4,2018-06-22,Desert Scrub
12,Addition,24,-0.902148932542202,0.1289377649680476,0.026319311062218402,0.08354166666666667,0.00266994816211959,5.450008864062278e-4,2018-06-22,Desert Scrub
2,Exclusion,24,-1.17812688788868,0.36577258601284784,0.07466301646914572,0.079625,0.005499505906660281,0.0011225819423949883,2018-06-23,Desert Scrub
4,Exclusion,24,-2.281728646509014,0.6225210962291001,0.12707158665661006,0.06879166666666667,0.0042321663346397385,8.638873355376933e-4,2018-06-23,Desert Scrub
5,Ambient,24,-1988.876369147005,2764.108762127567,564.2213383973819,0.021333333333333333,0.0070751657941346335,0.0014442121701019322,2018-06-23,Desert Scrub
6,Ambient,24,-1.4958017017341445,0.392128211556094,0.0800428360052137,0.07529166666666667,0.004185681251150388,8.543986076043947e-4,2018-06-23,Desert Scrub
7,Exclusion,24,-24.609825986108383,12.684565105657878,2.5892260098311994,0.042249999999999996,0.0052771039488488875,0.0010771843328588296,2018-06-23,Desert Scrub
8,Ambient,24,-0.9432705026012663,0.1913966270849995,0.039068672904000276,0.08295833333333333,0.0037356003727550295,7.625262330167051e-4,2018-06-23,Desert Scrub
9,Addition,24,-72.37776473068888,74.52233081365009,15.211807078027556,0.037,0.008642664645461666,0.0017641765332810971,2018-06-23,Desert Scrub
11,Addition,24,-4.3859685290838515,1.2180738032605356,0.24863827391996476,0.059666666666666666,0.0034849573220101107,7.11363934525075e-4,2018-06-23,Desert Scrub
12,Addition,24,-0.9270428995932426,0.15497665330002583,0.03163447688577317,0.083125,0.0030547539572165897,6.235490404106968e-4,2018-06-23,Desert Scrub
2,Exclusion,24,-1.224780904544853,0.34861848908278886,0.07116145109607173,0.07879166666666666,0.0049517600442905065,0.001010773786434431,2018-06-24,Desert Scrub
4,Exclusion,24,-2.2975218502087333,0.5369135319100761,0.10959701576460167,0.0685,0.003550872519842679,7.248188179404416e-4,2018-06-24,Desert Scrub
5,Ambient,24,-1227.794464977958,1477.9077095015436,301.67664793368436,0.0215,0.006,0.0012247448713915891,2018-06-24,Desert Scrub
6,Ambient,24,-1.5017052389959047,0.3454173431644841,0.07050801992173508,0.07508333333333334,0.0036821150191829635,7.516085809363796e-4,2018-06-24,Desert Scrub
7,Exclusion,24,-26.373488163681294,12.453951394160216,2.542152183092976,0.041291666666666664,0.00449617389678657,9.177776534956814e-4,2018-06-24,Desert Scrub
8,Ambient,24,-0.9479787209777073,0.14155311767735002,0.028894409150804087,0.08266666666666667,0.002745219824359782,5.603656501211937e-4,2018-06-24,Desert Scrub
9,Addition,24,-71.52894710789829,68.96588874886059,14.077603091021652,0.036625,0.008282052360637901,0.0016905668588813123,2018-06-24,Desert Scrub
11,Addition,24,-4.3127459216491255,1.0073677164494679,0.2056280740544904,0.05975,0.003110291472431203,6.34885588232185e-4,2018-06-24,Desert Scrub
12,Addition,24,-0.9344196753357632,0.1497993482777268,0.0305776639234914,0.08295833333333333,0.0029263297485248364,5.973345585844053e-4,2018-06-24,Desert Scrub
2,Exclusion,24,-1.1565433635578797,0.3843396161050649,0.07845299561621508,0.08008333333333333,0.005867498294152633,0.0011976980739437225,2018-06-25,Desert Scrub
4,Exclusion,24,-2.362667556795521,0.6455978237749718,0.13178210394166126,0.06829166666666667,0.004288297185786355,8.753449975491372e-4,2018-06-25,Desert Scrub
5,Ambient,24,-1169.8629110003096,1321.7162492949305,269.7941996264822,0.0245,0.011005927256828871,0.00224657549378501,2018-06-25,Desert Scrub
6,Ambient,24,-1.50811896421632,0.3958463285083842,0.08080179344997229,0.07516666666666667,0.004218661096755149,8.611305903983476e-4,2018-06-25,Desert Scrub
7,Exclusion,24,-24.511558145654814,13.783949178405061,2.813636843962318,0.042583333333333334,0.005717377527949458,0.0011670548008609366,2018-06-25,Desert Scrub
8,Ambient,24,-0.9274543476027507,0.2016760317551279,0.04116694759578336,0.08333333333333333,0.00403965847315217,8.245918328611163e-4,2018-06-25,Desert Scrub
9,Addition,24,-79.00362986062903,82.54334951911167,16.849090665169236,0.03679166666666667,0.009050482411676074,0.0018474219862200088,2018-06-25,Desert Scrub
11,Addition,24,-4.248671307920304,1.39915004070101,0.28560030610931586,0.060375,0.004470312701833499,9.124987591812094e-4,2018-06-25,Desert Scrub
12,Addition,24,-0.9080620229072865,0.1523852988775715,0.031105518879296697,0.0835,0.003064523510731491,6.255432421712235e-4,2018-06-25,Desert Scrub
2,Exclusion,24,-1.102082540259129,0.3484047245961238,0.07111781660295029,0.08079166666666666,0.005532348873486832,0.0011292859849253388,2018-06-26,Desert Scrub
4,Exclusion,24,-2.3367769839521118,0.6204367504492405,0.12664612135592843,0.068375,0.00394321100671499,8.049045762148415e-4,2018-06-26,Desert Scrub
5,Ambient,24,-845.9316928212041,1130.7274600281035,230.80877626850963,0.023041666666666665,0.005488954653520632,0.001120428176866732,2018-06-26,Desert Scrub
6,Ambient,24,-1.4391145094494093,0.2889309906371135,0.05897779149481601,0.07566666666666666,0.0032659863237109073,6.666666666666674e-4,2018-06-26,Desert Scrub
7,Exclusion,24,-23.43320477438337,12.403747775706048,2.531904412388469,0.042708333333333334,0.005270749197357931,0.0010758871746425769,2018-06-26,Desert Scrub
8,Ambient,24,-0.8952954487148815,0.17457985397011874,0.03563596346636592,0.083875,0.003663124112130183,7.477320782670517e-4,2018-06-26,Desert Scrub
9,Addition,24,-66.514643613661,62.192045618142046,12.694898152028538,0.037125,0.008268917704270613,0.0016878857583774245,2018-06-26,Desert Scrub
11,Addition,24,-4.04404583922779,1.1855676473789052,0.24200298263585102,0.060875,0.004152657608976607,8.476576848732264e-4,2018-06-26,Desert Scrub
12,Addition,24,-0.8922064027143165,0.13038584953578114,0.02661490008683056,0.08375,0.002706674519871519,5.524976227898225e-4,2018-06-26,Desert Scrub
2,Exclusion,24,-1.1267525667555884,0.3619026004662045,0.07387305897737721,0.08045833333333333,0.005687355667861262,0.0011609266143321612,2018-06-27,Desert Scrub
4,Exclusion,24,-2.30853857961784,0.6310951196392507,0.1288217518564056,0.068625,0.004250958971092644,8.67723366390297e-4,2018-06-27,Desert Scrub
5,Ambient,24,-1331.8329642485373,1580.4780805964444,322.61373725955303,0.021375,0.006309499394460361,0.0012879211707356108,2018-06-27,Desert Scrub
6,Ambient,24,-1.403579849839832,0.30018567179330885,0.061275143665682305,0.076125,0.003468021613693245,7.079069475409975e-4,2018-06-27,Desert Scrub
7,Exclusion,24,-23.909338339370024,13.163927826500599,2.687075515479273,0.042749999999999996,0.005674121268876182,0.0011582251539516734,2018-06-27,Desert Scrub
8,Ambient,24,-0.9039457100083336,0.17723528018489748,0.03617800007268409,0.08370833333333333,0.003700518960863479,7.553652698008131e-4,2018-06-27,Desert Scrub
9,Addition,24,-72.51974722448843,72.58219285709433,14.815778076013585,0.03691666666666667,0.008717382268960586,0.0017794282043115753,2018-06-27,Desert Scrub
11,Addition,24,-4.253479641569969,1.395026717991533,0.28475863638572846,0.060375,0.004547455093355729,9.282453839118315e-4,2018-06-27,Desert Scrub
12,Addition,24,-0.891629819235752,0.13758305434471246,0.028084023366512816,0.08379166666666667,0.0028889469522221417,5.897038272427384e-4,2018-06-27,Desert Scrub
2,Exclusion,24,-1.2357850597416669,0.3488913650878218,0.07121715167735339,0.078625,0.004897315147320413,9.9966026837817e-4,2018-06-28,Desert Scrub
4,Exclusion,24,-2.4037008259126758,0.6127619686778671,0.12507951308700524,0.06791666666666667,0.0037983596764766822,7.753369222442387e-4,2018-06-28,Desert Scrub
5,Ambient,24,-2165.455440464951,2680.434389410663,547.1413785887258,0.018958333333333334,0.005221020778642285,0.00106573640367851,2018-06-28,Desert Scrub
6,Ambient,24,-1.473058747986464,0.3380278629621773,0.06899964859173092,0.075375,0.0035608071874347474,7.26846723470836e-4,2018-06-28,Desert Scrub
7,Exclusion,24,-26.430521424460885,12.814242806763495,2.6156963597250256,0.041291666666666664,0.004476792006187765,9.138213416442215e-4,2018-06-28,Desert Scrub
8,Ambient,24,-0.9615051527430779,0.17088698751867168,0.034882160258508606,0.0825,0.0031622776601683764,6.454972243679023e-4,2018-06-28,Desert Scrub
9,Addition,24,-87.83768084317474,86.16016439965081,17.587369911121417,0.035416666666666666,0.008386929098910097,0.0017119747334358372,2018-06-28,Desert Scrub
11,Addition,24,-4.765463048332234,1.305927601347021,0.2665713553597473,0.058625000000000003,0.003572996550211893,7.293348667286428e-4,2018-06-28,Desert Scrub
12,Addition,24,-0.9280578805227414,0.14875525438309578,0.03036453914970796,0.08308333333333333,0.0029476101840476515,6.016784092956632e-4,2018-06-28,Desert Scrub
2,Exclusion,24,-1.2932277081363142,0.3753916034414685,0.07662649017973396,0.07791666666666666,0.0050726604516733685,0.00103545247874965,2018-06-29,Desert Scrub
